Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Doji Body Threshold (%),Star Gap Threshold (%),Minimum Body Size for Star Pattern (%),Maximum Middle Candle Body Size (%),Trade Quantity,Risk/Reward Ratio,Maximum Trades Per Day,Trading Start Hour (ET),Trading Start Minute,Trading End Hour (ET),Trading End Minute,Force Close Hour (ET),Force Close Minute,Use ADX Filter,ADX Length,ADX Threshold,Show Pattern Markers,Show Pattern Labels,Show SL/TP Levels,Marker Size
50,"COMEX_MINI:MGC1!","5","-296.00","-497.00","201.00","35.48","34.72","36.54","0.93","0.81","1.11","1,639.00","126,336.00",124,72,52,1,1,0,"-2.39","-6.90","3.87","92.34","82.32","105.53","54.49","54.36","54.67","318.00","181.00","318.00","156.00","110.00","156.00",60,50,1.5,7,0,14,0,"false",10,25,"true","true","true","Normal"
51,"COMEX_MINI:MGC1!","5","238.00","285.00","-47.00","35.11","37.50","33.33","1.06","1.17","0.98","634.00","132,528.00",131,56,75,0,0,0,"1.82","5.09","-0.63","89.41","93.95","85.60","45.59","48.23","43.74","218.00","218.00","202.00","173.00","137.00","173.00",20,10,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
52,"COMEX_MINI:MGC1!","5","191.00","642.00","-451.00","35.96","42.31","30.65","1.05","1.43","0.79","711.00","132,297.00",114,52,62,0,0,0,"1.68","12.35","-7.27","92.61","96.64","87.95","49.40","49.47","49.35","218.00","218.00","202.00","173.00","101.00","173.00",30,10,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
53,"COMEX_MINI:MGC1!","5","-138.00","63.00","-201.00","32.97","39.53","27.08","0.96","1.04","0.88","557.00","141,141.00",91,43,48,0,0,0,"-1.52","1.47","-4.19","98.10","89.18","109.77","50.51","55.88","46.51","218.00","218.00","202.00","112.00","102.00","112.00",40,10,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
54,"COMEX_MINI:MGC1!","5","-785.00","-587.00","-198.00","30.00","31.25","28.95","0.70","0.55","0.85","1,032.00","141,174.00",70,32,38,0,0,0,"-11.21","-18.34","-5.21","87.05","71.20","101.45","53.33","59.05","48.67","202.00","159.00","202.00","112.00","102.00","112.00",50,10,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
55,"COMEX_MINI:MGC1!","5","-209.00","-116.00","-93.00","30.43","30.43","30.43","0.86","0.85","0.88","661.00","116,192.00",46,23,23,0,0,0,"-4.54","-5.04","-4.04","94.00","92.71","95.29","47.66","47.81","47.50","202.00","159.00","202.00","99.00","99.00","76.00",60,10,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
56,"COMEX_MINI:MGC1!","5","-337.00","-444.00","107.00","31.25","30.14","32.39","0.93","0.84","1.05","1,834.00","132,660.00",144,73,71,0,0,0,"-2.34","-6.08","1.51","103.20","107.32","99.26","50.31","55.00","45.33","425.00","218.00","425.00","173.00","149.00","173.00",20,20,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
57,"COMEX_MINI:MGC1!","5","-367.00","-178.00","-189.00","32.14","33.33","31.08","0.92","0.93","0.92","1,719.00","132,660.00",140,66,74,0,0,0,"-2.62","-2.70","-2.55","98.36","102.00","94.87","50.45","55.05","46.49","425.00","218.00","425.00","173.00","149.00","173.00",30,20,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
58,"COMEX_MINI:MGC1!","5","-881.00","-1,011.00","130.00","30.16","28.33","31.82","0.81","0.60","1.06","1,734.00","126,432.00",126,60,66,0,0,0,"-6.99","-16.85","1.97","98.00","90.00","104.48","52.33","59.09","45.87","425.00","218.00","425.00","149.00","149.00","119.00",40,20,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
59,"COMEX_MINI:MGC1!","5","-718.00","-1,204.00","486.00","32.43","28.07","37.04","0.82","0.50","1.31","1,712.00","126,432.00",111,57,54,0,0,0,"-6.47","-21.12","9.00","91.28","75.75","103.70","53.39","58.93","46.71","425.00","159.00","425.00","149.00","149.00","119.00",50,20,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
60,"COMEX_MINI:MGC1!","5","270.00","365.00","-95.00","33.33","39.13","25.71","1.11","1.27","0.92","784.00","126,304.00",81,46,35,0,0,0,"3.33","7.93","-2.71","104.44","95.72","121.89","47.22","48.50","45.85","425.00","197.00","425.00","119.00","110.00","119.00",60,20,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
61,"COMEX_MINI:MGC1!","5","693.00","470.00","223.00","35.81","37.33","34.25","1.17","1.23","1.11","1,039.00","123,328.00",148,75,73,0,0,0,"4.68","6.27","3.05","91.94","90.36","93.72","44.00","43.83","44.17","285.00","218.00","285.00","173.00","111.00","173.00",20,30,2,7,0,14,0,"false",10,25,"true","true","true","Normal"
