Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Left Bars,Right Bars,Enable Long Entry,Enable Short Entry,Entry Type,Trigger Distance (ticks),Stop Loss (ticks),Take Profit (ticks),Trade Cutoff Time (ET),Enable Long Breakout,Enable Short Breakout,Breakout Entry Type,Breakout Trigger Distance (ticks),Breakout Stop Loss (ticks),Breakout Take Profit (ticks),Breakout Left Bars,Breakout Right Bars
62,"CME_MINI:MNQ1!","5","220.00","470.00","-250.00","28.13","42.86","16.67","1.19","2.02","0.64","487.00","220,087.50",32,14,18,0,0,0,"6.88","33.57","-13.89","153.33","155.00","150.00","50.43","57.50","46.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",120,80,260,5,5
63,"CME_MINI:MNQ1!","5","50.00","430.00","-380.00","25.00","40.00","11.76","1.04","1.86","0.46","487.00","220,050.00",32,15,17,0,0,0,"1.56","28.67","-22.35","156.25","155.00","160.00","50.00","55.56","46.67","160.00","160.00","160.00","60.00","60.00","60.00","Touch",130,80,260,5,5
64,"CME_MINI:MNQ1!","5","640.00","650.00","-10.00","38.24","47.06","29.41","1.51","2.20","0.99","342.00","220,050.00",34,17,17,0,0,0,"18.82","38.24","-0.59","146.15","148.75","142.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",50,120,260,5,5
65,"CME_MINI:MNQ1!","5","510.00","460.00","50.00","36.36","41.18","31.25","1.40","1.77","1.08","342.00","220,050.00",33,17,16,0,0,0,"15.45","27.06","3.13","147.50","151.43","142.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",60,120,260,5,5
66,"CME_MINI:MNQ1!","5","190.00","330.00","-140.00","31.25","37.50","25.00","1.14","1.55","0.81","397.00","220,062.50",32,16,16,0,0,0,"5.94","20.63","-8.75","151.00","155.00","145.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",70,120,260,5,5
67,"CME_MINI:MNQ1!","5","190.00","270.00","-80.00","31.25","35.29","26.67","1.14","1.41","0.88","397.00","220,062.50",32,17,15,0,0,0,"5.94","15.88","-5.33","151.00","155.00","145.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",80,120,260,5,5
68,"CME_MINI:MNQ1!","5","190.00","330.00","-140.00","31.25","37.50","25.00","1.14","1.55","0.81","397.00","220,175.00",32,16,16,0,0,0,"5.94","20.63","-8.75","151.00","155.00","145.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",90,120,260,5,5
69,"CME_MINI:MNQ1!","5","190.00","390.00","-200.00","31.25","40.00","23.53","1.14","1.72","0.74","397.00","220,225.00",32,15,17,0,0,0,"5.94","26.00","-11.76","151.00","155.00","145.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",100,120,260,5,5
70,"CME_MINI:MNQ1!","5","190.00","450.00","-260.00","31.25","42.86","22.22","1.14","1.94","0.69","397.00","220,175.00",32,14,18,0,0,0,"5.94","32.14","-14.44","151.00","155.00","145.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",110,120,260,5,5
71,"CME_MINI:MNQ1!","5","190.00","450.00","-260.00","31.25","42.86","22.22","1.14","1.94","0.69","397.00","220,162.50",32,14,18,0,0,0,"5.94","32.14","-14.44","151.00","155.00","145.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",120,120,260,5,5
72,"CME_MINI:MNQ1!","5","0.00","390.00","-390.00","28.13","40.00","17.65","1.00","1.72","0.54","437.00","220,162.50",32,15,17,0,0,0,"0.00","26.00","-22.94","153.33","155.00","150.00","60.00","60.00","60.00","160.00","160.00","160.00","60.00","60.00","60.00","Touch",130,120,260,5,5
