Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
48,"COINBASE:SUIUSD","15","5,804.83","5,804.83","0.00","26.64","26.64","0.00","1.30","1.30","","2,742.51","101,711.27",259,259,0,0,0,0,"22.41","22.41","","360.25","360.25","","100.27","100.27","","361.06","361.06","","101.14","101.14","","Long Only",0.7,0.016,0.8,3.6,22,0.002,0.02
49,"COINBASE:SUIUSD","15","5,202.25","5,202.25","0.00","26.04","26.04","0.00","1.26","1.26","","2,888.25","101,711.27",265,265,0,0,0,0,"19.63","19.63","","360.24","360.24","","100.28","100.28","","361.06","361.06","","101.14","101.14","","Long Only",0.8,0.016,0.8,3.6,22,0.002,0.02
50,"COINBASE:SUIUSD","15","5,061.17","5,061.17","0.00","25.83","25.83","0.00","1.25","1.25","","2,888.25","101,711.27",271,271,0,0,0,0,"18.68","18.68","","360.24","360.24","","100.28","100.28","","361.06","361.06","","101.14","101.14","","Long Only",0.9,0.016,0.8,3.6,22,0.002,0.02
51,"COINBASE:SUIUSD","15","4,444.11","4,444.11","0.00","25.71","25.71","0.00","1.24","1.24","","2,556.88","101,818.86",245,245,0,0,0,0,"18.14","18.14","","360.23","360.23","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.5,0.017,0.8,3.6,22,0.002,0.02
52,"COINBASE:SUIUSD","15","4,043.00","4,043.00","0.00","25.30","25.30","0.00","1.22","1.22","","2,618.86","101,818.86",249,249,0,0,0,0,"16.24","16.24","","360.23","360.23","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.6,0.017,0.8,3.6,22,0.002,0.02
53,"COINBASE:SUIUSD","15","4,622.74","4,622.74","0.00","25.68","25.68","0.00","1.24","1.24","","2,738.13","101,749.52",257,257,0,0,0,0,"17.99","17.99","","360.23","360.23","","100.27","100.27","","360.90","360.90","","101.14","101.14","","Long Only",0.7,0.017,0.8,3.6,22,0.002,0.02
54,"COINBASE:SUIUSD","15","4,020.16","4,020.16","0.00","25.10","25.10","0.00","1.20","1.20","","2,882.36","101,749.52",263,263,0,0,0,0,"15.29","15.29","","360.22","360.22","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.8,0.017,0.8,3.6,22,0.002,0.02
55,"COINBASE:SUIUSD","15","3,879.08","3,879.08","0.00","24.91","24.91","0.00","1.19","1.19","","2,882.36","101,749.52",269,269,0,0,0,0,"14.42","14.42","","360.22","360.22","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.9,0.017,0.8,3.6,22,0.002,0.02
56,"COINBASE:SUIUSD","15","3,104.15","3,104.15","0.00","24.58","24.58","0.00","1.17","1.17","","2,124.37","101,857.19",240,240,0,0,0,0,"12.93","12.93","","360.24","360.24","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.5,0.018000000000000002,0.8,3.6,22,0.002,0.02
57,"COINBASE:SUIUSD","15","2,803.53","2,803.53","0.00","24.28","24.28","0.00","1.15","1.15","","2,124.37","101,857.19",243,243,0,0,0,0,"11.54","11.54","","360.24","360.24","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.6,0.018000000000000002,0.8,3.6,22,0.002,0.02
58,"COINBASE:SUIUSD","15","3,843.50","3,843.50","0.00","25.10","25.10","0.00","1.20","1.20","","2,224.42","101,750.45",251,251,0,0,0,0,"15.31","15.31","","360.24","360.24","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.7,0.018000000000000002,0.8,3.6,22,0.002,0.02
59,"COINBASE:SUIUSD","15","3,240.92","3,240.92","0.00","24.51","24.51","0.00","1.17","1.17","","2,324.51","101,782.47",257,257,0,0,0,0,"12.61","12.61","","360.24","360.24","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.8,0.018000000000000002,0.8,3.6,22,0.002,0.02
60,"COINBASE:SUIUSD","15","3,099.84","3,099.84","0.00","24.33","24.33","0.00","1.16","1.16","","2,324.51","101,745.12",263,263,0,0,0,0,"11.79","11.79","","360.24","360.24","","100.28","100.28","","360.90","360.90","","101.14","101.14","","Long Only",0.9,0.018000000000000002,0.8,3.6,22,0.002,0.02
61,"COINBASE:SUIUSD","15","3,884.37","3,884.37","0.00","25.20","25.20","0.00","1.21","1.21","","2,981.83","101,450.05",246,246,0,0,0,0,"15.79","15.79","","360.23","360.23","","100.27","100.27","","360.85","360.85","","101.16","101.16","","Long Only",0.5,0.016,0.8200000000000001,3.6,22,0.002,0.02
62,"COINBASE:SUIUSD","15","3,483.54","3,483.54","0.00","24.80","24.80","0.00","1.18","1.18","","3,081.98","101,450.05",250,250,0,0,0,0,"13.93","13.93","","360.23","360.23","","100.27","100.27","","360.85","360.85","","101.16","101.16","","Long Only",0.6,0.016,0.8200000000000001,3.6,22,0.002,0.02
63,"COINBASE:SUIUSD","15","4,062.76","4,062.76","0.00","25.19","25.19","0.00","1.21","1.21","","2,941.09","101,402.07",258,258,0,0,0,0,"15.75","15.75","","360.22","360.22","","100.27","100.27","","360.85","360.85","","101.16","101.16","","Long Only",0.7,0.016,0.8200000000000001,3.6,22,0.002,0.02
64,"COINBASE:SUIUSD","15","4,022.25","4,022.25","0.00","25.10","25.10","0.00","1.20","1.20","","2,887.76","101,402.07",263,263,0,0,0,0,"15.29","15.29","","360.23","360.23","","100.27","100.27","","360.85","360.85","","101.16","101.16","","Long Only",0.8,0.016,0.8200000000000001,3.6,22,0.002,0.02
65,"COINBASE:SUIUSD","15","3,881.30","3,881.30","0.00","24.91","24.91","0.00","1.19","1.19","","2,889.69","101,402.07",269,269,0,0,0,0,"14.43","14.43","","360.23","360.23","","100.27","100.27","","360.85","360.85","","101.16","101.16","","Long Only",0.9,0.016,0.8200000000000001,3.6,22,0.002,0.02
66,"COINBASE:SUIUSD","15","4,645.86","4,645.86","0.00","25.93","25.93","0.00","1.26","1.26","","2,168.89","101,525.49",243,243,0,0,0,0,"19.12","19.12","","360.24","360.24","","100.27","100.27","","360.95","360.95","","101.16","101.16","","Long Only",0.5,0.017,0.8200000000000001,3.6,22,0.002,0.02
67,"COINBASE:SUIUSD","15","4,345.18","4,345.18","0.00","25.61","25.61","0.00","1.24","1.24","","2,168.89","101,525.49",246,246,0,0,0,0,"17.66","17.66","","360.24","360.24","","100.27","100.27","","360.95","360.95","","101.16","101.16","","Long Only",0.6,0.017,0.8200000000000001,3.6,22,0.002,0.02
68,"COINBASE:SUIUSD","15","5,384.50","5,384.50","0.00","26.38","26.38","0.00","1.29","1.29","","2,269.25","101,525.49",254,254,0,0,0,0,"21.20","21.20","","360.23","360.23","","100.27","100.27","","360.95","360.95","","101.16","101.16","","Long Only",0.7,0.017,0.8200000000000001,3.6,22,0.002,0.02
69,"COINBASE:SUIUSD","15","4,783.01","4,783.01","0.00","25.77","25.77","0.00","1.25","1.25","","2,369.30","101,525.49",260,260,0,0,0,0,"18.40","18.40","","360.23","360.23","","100.27","100.27","","360.95","360.95","","101.16","101.16","","Long Only",0.8,0.017,0.8200000000000001,3.6,22,0.002,0.02
70,"COINBASE:SUIUSD","15","4,642.06","4,642.06","0.00","25.56","25.56","0.00","1.23","1.23","","2,369.30","101,525.49",266,266,0,0,0,0,"17.45","17.45","","360.24","360.24","","100.27","100.27","","360.95","360.95","","101.16","101.16","","Long Only",0.9,0.017,0.8200000000000001,3.6,22,0.002,0.02
71,"COINBASE:SUIUSD","15","3,204.86","3,204.86","0.00","24.69","24.69","0.00","1.18","1.18","","2,122.51","101,633.04",239,239,0,0,0,0,"13.41","13.41","","360.23","360.23","","100.27","100.27","","360.95","360.95","","101.16","101.16","","Long Only",0.5,0.018000000000000002,0.8200000000000001,3.6,22,0.002,0.02
