Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
50,"COINBASE:SUIUSD","5","3,728.17","3,728.17","0.00","34.43","34.43","0.00","1.31","1.31","","1,850.73","23,520.66",183,183,0,0,0,0,"20.37","20.37","","250.31","250.31","","100.35","100.35","","251.10","251.10","","101.44","101.44","",1,0.016,1,2.5,8,0.005
51,"COINBASE:SUIUSD","5","2,028.27","2,028.27","0.00","32.45","32.45","0.00","1.20","1.20","","1,343.51","23,541.21",151,151,0,0,0,0,"13.43","13.43","","250.29","250.29","","100.35","100.35","","251.09","251.09","","101.44","101.44","",0.6,0.017,1,2.5,8,0.005
52,"COINBASE:SUIUSD","5","1,727.51","1,727.51","0.00","31.82","31.82","0.00","1.16","1.16","","1,368.94","23,515.32",154,154,0,0,0,0,"11.22","11.22","","250.29","250.29","","100.35","100.35","","251.09","251.09","","101.44","101.44","",0.7,0.017,1,2.5,8,0.005
53,"COINBASE:SUIUSD","5","2,178.26","2,178.26","0.00","32.50","32.50","0.00","1.20","1.20","","1,469.03","23,537.98",160,160,0,0,0,0,"13.61","13.61","","250.30","250.30","","100.34","100.34","","251.09","251.09","","101.44","101.44","",0.8,0.017,1,2.5,8,0.005
54,"COINBASE:SUIUSD","5","2,128.18","2,128.18","0.00","32.32","32.32","0.00","1.19","1.19","","1,469.03","23,521.80",164,164,0,0,0,0,"12.98","12.98","","250.30","250.30","","100.34","100.34","","251.09","251.09","","101.44","101.44","",0.9,0.017,1,2.5,8,0.005
55,"COINBASE:SUIUSD","5","2,127.07","2,127.07","0.00","32.16","32.16","0.00","1.18","1.18","","1,644.23","23,618.89",171,171,0,0,0,0,"12.44","12.44","","250.30","250.30","","100.34","100.34","","251.09","251.09","","101.44","101.44","",1,0.017,1,2.5,8,0.005
56,"COINBASE:SUIUSD","5","2,231.02","2,231.02","0.00","33.10","33.10","0.00","1.23","1.23","","1,337.77","23,723.66",142,142,0,0,0,0,"15.71","15.71","","250.28","250.28","","100.34","100.34","","250.95","250.95","","101.44","101.44","",0.6,0.018,1,2.5,8,0.005
57,"COINBASE:SUIUSD","5","1,930.26","1,930.26","0.00","32.41","32.41","0.00","1.20","1.20","","1,337.77","23,723.66",145,145,0,0,0,0,"13.31","13.31","","250.28","250.28","","100.34","100.34","","250.95","250.95","","101.44","101.44","",0.7,0.018,1,2.5,8,0.005
58,"COINBASE:SUIUSD","5","2,381.01","2,381.01","0.00","33.11","33.11","0.00","1.23","1.23","","1,437.86","23,700.99",151,151,0,0,0,0,"15.77","15.77","","250.29","250.29","","100.33","100.33","","250.95","250.95","","101.44","101.44","",0.8,0.018,1,2.5,8,0.005
59,"COINBASE:SUIUSD","5","2,330.92","2,330.92","0.00","32.90","32.90","0.00","1.22","1.22","","1,437.86","23,658.91",155,155,0,0,0,0,"15.04","15.04","","250.30","250.30","","100.33","100.33","","250.95","250.95","","101.44","101.44","",0.9,0.018,1,2.5,8,0.005
